PsrID,FullName,ShortName,Extension
3509,08-Charrúa\Los Buenos Aires - Tap Negrete 66 kV\Est 130 - Est 134 66KV C1.ElmLne,Est 130 - Est 134 66KV C1,ElmLne
3510,08-Charrúa\Los Buenos Aires - Tap Negrete 66 kV\Est 134 - Negrete 66KV C1.ElmLne,Est 134 - Negrete 66KV C1,ElmLne
3511,08-Charrúa\Los Buenos Aires - Tap Negrete 66 kV\Los Buenos Aires- Est 129 66KV C1.ElmLne,Los Buenos Aires- Est 129 66KV C1,ElmLne
3512,08-Charrúa\María Dolores - T401 220kV\María Dolores - T401 Tramo 1.ElmLne,María Dolores - T401 Tramo 1,ElmLne
3513,08-Charrúa\María Dolores - T401 220kV\María Dolores - T401 Tramo 2.ElmLne,María Dolores - T401 Tramo 2,ElmLne
3514,08-Charrúa\Santa Luisa - PE Mesamavida 154 kV\Patio Mufas - Mesamávida 154kV.ElmLne,Patio Mufas - Mesamávida 154kV,ElmLne
3515,08-Charrúa\Santa Luisa - PE Mesamavida 154 kV\Santa Luisa - Patio Mufas 154kV.ElmLne,Santa Luisa - Patio Mufas 154kV,ElmLne
3516,08-Charrúa\Tap Negrete - Tap Renaico 66 kV\Est 135 - Tap Renaico 66 kV.ElmLne,Est 135 - Tap Renaico 66 kV,ElmLne
3517,08-Charrúa\Tap Negrete - Tap Renaico 66 kV\Tap Negrete - Est 135 66 kV.ElmLne,Tap Negrete - Est 135 66 kV,ElmLne
3518,09-Concepción\Alonso de Ribera - Andalien 66 kV C1.ElmLne,Alonso de Ribera - Andalien 66 kV C1,ElmLne
3519,09-Concepción\Alonso de Ribera - Colo Colo 66kV.ElmLne,Alonso de Ribera - Colo Colo 66kV,ElmLne
3520,09-Concepción\Alonso de Ribera - Ejército 66kV.ElmLne,Alonso de Ribera - Ejército 66kV,ElmLne
3521,09-Concepción\Alonso de Ribera - Perales 66kV.ElmLne,Alonso de Ribera - Perales 66kV,ElmLne
3522,09-Concepción\Arenas Blancas - Puchoco 66 kV.ElmLne,Arenas Blancas - Puchoco 66 kV,ElmLne
3523,09-Concepción\Cerro Chepe - Papeles BioBio 66 kV C1.ElmLne,Cerro Chepe - Papeles BioBio 66 kV C1,ElmLne
3524,09-Concepción\Cerro Chepe - Papeles BioBio 66 kV C2.ElmLne,Cerro Chepe - Papeles BioBio 66 kV C2,ElmLne
3525,09-Concepción\Charrua - Hualpen 220 kV.ElmLne,Charrua - Hualpen 220 kV,ElmLne
3526,09-Concepción\Charrúa - Concepción 154 kV.ElmLne,Charrúa - Concepción 154 kV,ElmLne
3527,09-Concepción\Charrúa - Concepción 220 kV.ElmLne,Charrúa - Concepción 220 kV,ElmLne
3528,09-Concepción\Concepcion - Ejercito 66 kV C1.ElmLne,Concepcion - Ejercito 66 kV C1,ElmLne
3529,09-Concepción\Concepcion - Ejercito 66 kV C2.ElmLne,Concepcion - Ejercito 66 kV C2,ElmLne
3530,09-Concepción\Concepción - Alonso de Ribera 154 kV.ElmLne,Concepción - Alonso de Ribera 154 kV,ElmLne
3531,09-Concepción\Concepción - Andalien 66 kV C1.ElmLne,Concepción - Andalien 66 kV C1,ElmLne
3532,09-Concepción\Concepción - Andalien 66 kV C2.ElmLne,Concepción - Andalien 66 kV C2,ElmLne
3533,09-Concepción\Coronel - Bocamina 66 kV.ElmLne,Coronel - Bocamina 66 kV,ElmLne
3534,09-Concepción\Coronel - Quiñenco 154 kV.ElmLne,Coronel - Quiñenco 154 kV,ElmLne
3535,09-Concepción\Curanilahue - Tres Pinos 66 kV.ElmLne,Curanilahue - Tres Pinos 66 kV,ElmLne
3536,09-Concepción\Curanilahue Norte - Tres Pinos.ElmLne,Curanilahue Norte - Tres Pinos,ElmLne
3537,09-Concepción\Ejercito - Cerro Chepe 66 kV C1.ElmLne,Ejercito - Cerro Chepe 66 kV C1,ElmLne
3538,09-Concepción\Ejercito - Cerro Chepe 66 kV C2.ElmLne,Ejercito - Cerro Chepe 66 kV C2,ElmLne
3539,09-Concepción\Fopaco - Lagunillas 154 kV.ElmLne,Fopaco - Lagunillas 154 kV,ElmLne
3540,09-Concepción\Horcones - Arauco 66 kV.ElmLne,Horcones - Arauco 66 kV,ElmLne
3541,09-Concepción\Horcones - Carampangue 66 kV.ElmLne,Horcones - Carampangue 66 kV,ElmLne
3542,09-Concepción\Horcones - Tap Carampangue Sur.ElmLne,Horcones - Tap Carampangue Sur,ElmLne
3543,09-Concepción\Lagunillas - Bocamina II.ElmLne,Lagunillas - Bocamina II,ElmLne
3544,09-Concepción\Lagunillas - Quiñenco 154 kV.ElmLne,Lagunillas - Quiñenco 154 kV,ElmLne
3545,09-Concepción\Lagunillas-P.Arauco 220 kV C1.ElmLne,Lagunillas-P.Arauco 220 kV C1,ElmLne
3546,09-Concepción\Lagunillas-P.Arauco 220 kV C2.ElmLne,Lagunillas-P.Arauco 220 kV C2,ElmLne
3547,09-Concepción\Latorre - Tumbes 66kV.ElmLne,Latorre - Tumbes 66kV,ElmLne
3548,09-Concepción\Linea Lebu 13.2 kV.ElmLne,Linea Lebu 13.2 kV,ElmLne
3549,09-Concepción\Loma Colorada - Estructura 72 66 kV.ElmLne,Loma Colorada - Estructura 72 66 kV,ElmLne
3550,09-Concepción\Lomas Coloradas - Coronel 66 kV L1.ElmLne,Lomas Coloradas - Coronel 66 kV L1,ElmLne
3551,09-Concepción\Lomas Coloradas - Coronel 66 kV L2.ElmLne,Lomas Coloradas - Coronel 66 kV L2,ElmLne
3552,09-Concepción\Penco - Tome 66 kV.ElmLne,Penco - Tome 66 kV,ElmLne
3553,09-Concepción\Petroquimicas - Hualpen 154 kV C1.ElmLne,Petroquimicas - Hualpen 154 kV C1,ElmLne
3554,09-Concepción\Petroquimicas - Tap Oxy 154 kV.ElmLne,Petroquimicas - Tap Oxy 154 kV,ElmLne
3555,09-Concepción\Quiñenco - Central Bocamina 154kV.ElmLne,Quiñenco - Central Bocamina 154kV,ElmLne
3556,09-Concepción\San Vicente - CAP 154 kV C1.ElmLne,San Vicente - CAP 154 kV C1,ElmLne
3557,09-Concepción\San Vicente - CAP 154 kV C2.ElmLne,San Vicente - CAP 154 kV C2,ElmLne
3558,09-Concepción\San Vicente - Hualpen 154 kV C2.ElmLne,San Vicente - Hualpen 154 kV C2,ElmLne
3559,09-Concepción\San Vicente - Petroquimicas 154 kV.ElmLne,San Vicente - Petroquimicas 154 kV,ElmLne
3560,09-Concepción\Talcahuano - Latorre 66kV L1.ElmLne,Talcahuano - Latorre 66kV L1,ElmLne
3561,09-Concepción\Talcahuano - Latorre 66kV L2.ElmLne,Talcahuano - Latorre 66kV L2,ElmLne
3562,09-Concepción\Talcahuano - Perales 66kV.ElmLne,Talcahuano - Perales 66kV,ElmLne
3563,09-Concepción\Tap Carampangue Sur - Curanilahue Norte.ElmLne,Tap Carampangue Sur - Curanilahue Norte,ElmLne
3564,09-Concepción\Tap Loma Colorada - Loma Colorada 66kV.ElmLne,Tap Loma Colorada - Loma Colorada 66kV,ElmLne
3565,09-Concepción\Tomé - Mahns 66kV.ElmLne,Tomé - Mahns 66kV,ElmLne
3566,09-Concepción\Transformador Nº6 - Manco 66 kV.ElmLne,Transformador Nº6 - Manco 66 kV,ElmLne
3567,09-Concepción\Tres Pinos - Cañete 66 kV.ElmLne,Tres Pinos - Cañete 66 kV,ElmLne
3568,09-Concepción\Tres Pinos - Lebu 66 kV.ElmLne,Tres Pinos - Lebu 66 kV,ElmLne
3569,09-Concepción\Alonso de Ribera - Penco 66kV\Alonso de Rivera - Est D1 66kV.ElmLne,Alonso de Rivera - Est D1 66kV,ElmLne
3570,09-Concepción\Alonso de Ribera - Penco 66kV\Est D1-Est D2 66kV.ElmLne,Est D1-Est D2 66kV,ElmLne
3571,09-Concepción\Alonso de Ribera - Penco 66kV\Est D2 - Penco 66kV.ElmLne,Est D2 - Penco 66kV,ElmLne
3572,09-Concepción\Alonso de Ribera -Chiguayante 66kV\Alonso de Rivera - Est 60 66kV.ElmLne,Alonso de Rivera - Est 60 66kV,ElmLne
3573,09-Concepción\Alonso de Ribera -Chiguayante 66kV\Est 60-Est 68 66kV.ElmLne,Est 60-Est 68 66kV,ElmLne
3574,09-Concepción\Alonso de Ribera -Chiguayante 66kV\Est 68 - Chiguayante 66kV.ElmLne,Est 68 - Chiguayante 66kV,ElmLne
3575,09-Concepción\Andalican  - Horcones 66kV C1\Andalican- Est 129 66KV C1.ElmLne,Andalican- Est 129 66KV C1,ElmLne
3576,09-Concepción\Andalican  - Horcones 66kV C1\Est 129 - Est 150 66KV C1.ElmLne,Est 129 - Est 150 66KV C1,ElmLne
3577,09-Concepción\Andalican  - Horcones 66kV C1\Est 150 - Horocones 66KV C1.ElmLne,Est 150 - Horocones 66KV C1,ElmLne
3578,09-Concepción\Andalican  - Horcones 66kV C2_T1\Andalican- Est 85 66KV C2.ElmLne,Andalican- Est 85 66KV C2,ElmLne
3579,09-Concepción\Andalican  - Horcones 66kV C2_T1\Est 85 - Est 92 66KV C2.ElmLne,Est 85 - Est 92 66KV C2,ElmLne
3580,09-Concepción\Andalican  - Horcones 66kV C2_T2\Est 107 - Est 118 66KV C2.ElmLne,Est 107 - Est 118 66KV C2,ElmLne
3581,09-Concepción\Andalican  - Horcones 66kV C2_T2\Est 118 - Est 129 66KV C2.ElmLne,Est 118 - Est 129 66KV C2,ElmLne
3582,09-Concepción\Andalican  - Horcones 66kV C2_T2\Est 129 - Horcones 66KV C2.ElmLne,Est 129 - Horcones 66KV C2,ElmLne
3583,09-Concepción\Andalican  - Horcones 66kV C2_T2\Est 92- Est 107 66KV C2.ElmLne,Est 92- Est 107 66KV C2,ElmLne
3584,09-Concepción\Arauco MAPA - Planta Arauco 66 kV C1\0047 - Planta Arauco 66 kV.ElmLne,0047 - Planta Arauco 66 kV,ElmLne
3585,09-Concepción\Arauco MAPA - Planta Arauco 66 kV C1\Arauco MAPA - 0047 66 kV.ElmLne,Arauco MAPA - 0047 66 kV,ElmLne
3586,09-Concepción\Charrua - Hualqui 220 kV\ESTRUCTURA 166 - CHARRUA 220KV C1.ElmLne,ESTRUCTURA 166 - CHARRUA 220KV C1,ElmLne
3587,09-Concepción\Charrua - Hualqui 220 kV\HUALQUI - ESTRUCTURA 166 220KV C1.ElmLne,HUALQUI - ESTRUCTURA 166 220KV C1,ElmLne
3588,09-Concepción\Colo Colo - Ejercito 66kV\Colo Colo - Est 11 66kV.ElmLne,Colo Colo - Est 11 66kV,ElmLne
3589,09-Concepción\Colo Colo - Ejercito 66kV\Est 11 - Ejército 66kV.ElmLne,Est 11 - Ejército 66kV,ElmLne
3590,09-Concepción\Concepción - San Vicente 154 kV C1\Concepción -E14 154 kV C1.ElmLne,Concepción -E14 154 kV C1,ElmLne
3591,09-Concepción\Concepción - San Vicente 154 kV C1\E14-E15 154 kV C1.ElmLne,E14-E15 154 kV C1,ElmLne
3592,09-Concepción\Concepción - San Vicente 154 kV C1\E15 - San Vicente 154 kV C2.ElmLne,E15 - San Vicente 154 kV C2,ElmLne
3593,09-Concepción\Concepción - San Vicente 154 kV C2\Concepción -E14 154 kV C2.ElmLne,Concepción -E14 154 kV C2,ElmLne
3594,09-Concepción\Concepción - San Vicente 154 kV C2\E14-E15 154 kV C2.ElmLne,E14-E15 154 kV C2,ElmLne
3595,09-Concepción\Concepción - San Vicente 154 kV C2\E15 - San Vicente 154 kV C2.ElmLne,E15 - San Vicente 154 kV C2,ElmLne
3596,09-Concepción\Concepción -Penco 66 kV\Concepción - Est 7 66 kV.ElmLne,Concepción - Est 7 66 kV,ElmLne
3597,09-Concepción\Concepción -Penco 66 kV\Est 7 - Penco 66 kV.ElmLne,Est 7 - Penco 66 kV,ElmLne
3598,09-Concepción\Coronel - Andalican 66 kV C1\Coronel - Est 61 66 kV.ElmLne,Coronel - Est 61 66 kV,ElmLne
3599,09-Concepción\Coronel - Andalican 66 kV C1\Est 61 - Arr. Lota (Frontel) 66 kV C1.ElmLne,Est 61 - Arr. Lota (Frontel) 66 kV C1,ElmLne
3600,09-Concepción\Coronel - Escuadron 66 kV\Arenas Blancas - Tap Polpaico 66 kV.ElmLne,Arenas Blancas - Tap Polpaico 66 kV,ElmLne
3601,09-Concepción\Coronel - Escuadron 66 kV\Coronel - Arenas Blancas 66 kV.ElmLne,Coronel - Arenas Blancas 66 kV,ElmLne
3602,09-Concepción\Coronel - Escuadron 66 kV\Tap Polpaico - Escuadrón 66 kV.ElmLne,Tap Polpaico - Escuadrón 66 kV,ElmLne
3603,09-Concepción\Curanilahue - Curanilahue Norte 66 kV\CURANILAHUE NORTE - EST.347.ElmLne,CURANILAHUE NORTE - EST.347,ElmLne
3604,09-Concepción\Curanilahue - Curanilahue Norte 66 kV\EST.347 - EST.351.ElmLne,EST.347 - EST.351,ElmLne
3605,09-Concepción\Curanilahue - Curanilahue Norte 66 kV\EST.351 - CURANILAHUE 66KV C1.ElmLne,EST.351 - CURANILAHUE 66KV C1,ElmLne
3606,09-Concepción\Curanilahue Nor - T Carampangue Sur 66kV\E233-A - CURANILAHUE NORTE 66KV C1.ElmLne,E233-A - CURANILAHUE NORTE 66KV C1,ElmLne
3607,09-Concepción\Curanilahue Nor - T Carampangue Sur 66kV\EST.223 - EST.233-A 66KV C1.ElmLne,EST.223 - EST.233-A 66KV C1,ElmLne
3608,09-Concepción\Curanilahue Nor - T Carampangue Sur 66kV\TAP OFF CARAMPANGUE - EST.223 66KV C1.ElmLne,TAP OFF CARAMPANGUE - EST.223 66KV C1,ElmLne
3609,09-Concepción\EJERCITO - GUINDO 66 KV C1\Est 86B -San Pedro C1.ElmLne,Est 86B -San Pedro C1,ElmLne
3610,09-Concepción\EJERCITO - GUINDO 66 KV C1\Guindo - E86B C1.ElmLne,Guindo - E86B C1,ElmLne
3611,09-Concepción\EJERCITO - GUINDO 66 KV C2\Est 86B -San Pedro C2.ElmLne,Est 86B -San Pedro C2,ElmLne
3612,09-Concepción\EJERCITO - GUINDO 66 KV C2\Guindo - E86B C2.ElmLne,Guindo - E86B C2,ElmLne
3613,09-Concepción\El Manco- Andalican 66kV C1\El Manco - Andalican 66 KV C1.ElmLne,El Manco - Andalican 66 KV C1,ElmLne
3614,09-Concepción\Estructura 72 - Escuadron 66kV\Arranque Escuadrón - Escuadrón 66kV.ElmLne,Arranque Escuadrón - Escuadrón 66kV,ElmLne
3615,09-Concepción\Estructura 72 - Escuadron 66kV\Estructura 72 - Tap Porto Viento 66kV.ElmLne,Estructura 72 - Tap Porto Viento 66kV,ElmLne
3616,09-Concepción\Estructura 72 - Escuadron 66kV\Tap Porto Viento-Arranque Escuadrón 66kV.ElmLne,Tap Porto Viento-Arranque Escuadrón 66kV,ElmLne
3617,09-Concepción\GUINDO - CORONEL 66 KV C1\Est 86A - Guindo C1.ElmLne,Est 86A - Guindo C1,ElmLne
3618,09-Concepción\GUINDO - CORONEL 66 KV C1\TO Lomas Colorada - Est86A L1.ElmLne,TO Lomas Colorada - Est86A L1,ElmLne
3619,09-Concepción\GUINDO - CORONEL 66 KV C2\Est 86A - Guindo C2.ElmLne,Est 86A - Guindo C2,ElmLne
3620,09-Concepción\GUINDO - CORONEL 66 KV C2\TO Lomas Colorada - Est86A L2.ElmLne,TO Lomas Colorada - Est86A L2,ElmLne
3621,09-Concepción\Hualpen - Guindo 220 kV\Guindo - E49 220 kV 2.ElmLne,Guindo - E49 220 kV 2,ElmLne
3622,09-Concepción\Hualpen - Guindo 220 kV\Hualpen - Est 49 (1).ElmLne,Hualpen - Est 49 (1),ElmLne
3623,09-Concepción\Hualpen - Guindo 220 kV\Hualpen-Est 49 (2).ElmLne,Hualpen-Est 49 (2),ElmLne
3624,09-Concepción\Hualpén - Fopaco 154 kV\Hualpén - Mapal 154 kV.ElmLne,Hualpén - Mapal 154 kV,ElmLne
3625,09-Concepción\Hualpén - Fopaco 154 kV\Mapal - Fopaco 154 kV.ElmLne,Mapal - Fopaco 154 kV,ElmLne
3626,09-Concepción\Lagunillas - Guindo 220 kV\Guindo - E49 220 kV 1.ElmLne,Guindo - E49 220 kV 1,ElmLne
3627,09-Concepción\Lagunillas - Guindo 220 kV\Lagunillas - Est 49 (3).ElmLne,Lagunillas - Est 49 (3),ElmLne
3628,09-Concepción\Lagunillas - Guindo 220 kV\Lagunillas - Est 49 (4).ElmLne,Lagunillas - Est 49 (4),ElmLne
3629,09-Concepción\Lagunillas - Hualqui 220 kV\ESTRUCTURA 166 - HUALQUI 220KV C1.ElmLne,ESTRUCTURA 166 - HUALQUI 220KV C1,ElmLne
3630,09-Concepción\Lagunillas - Hualqui 220 kV\LAGUNILLAS - ESTRUCTURA 166 220KV C1.ElmLne,LAGUNILLAS - ESTRUCTURA 166 220KV C1,ElmLne
3631,09-Concepción\Penco - Lirquén 66 kV\Indura Lirquén - Lirquén 66 kV.ElmLne,Indura Lirquén - Lirquén 66 kV,ElmLne
3632,09-Concepción\Penco - Lirquén 66 kV\Penco - Indura Lirquén 66kV.ElmLne,Penco - Indura Lirquén 66kV,ElmLne
3633,09-Concepción\San Vicente - Newen 66kV\Est 23 - Newen 66kV.ElmLne,Est 23 - Newen 66kV,ElmLne
3634,09-Concepción\San Vicente - Newen 66kV\San Vicente - Est 23 66kV.ElmLne,San Vicente - Est 23 66kV,ElmLne
3635,09-Concepción\San Vicente - Talcahuano 154 kV\San Vicente - Talcahuano Tramo 1 154kV.ElmLne,San Vicente - Talcahuano Tramo 1 154kV,ElmLne
3636,09-Concepción\San Vicente - Talcahuano 154 kV\San Vicente - Talcahuano Tramo 2 154kV.ElmLne,San Vicente - Talcahuano Tramo 2 154kV,ElmLne
3637,09-Concepción\Tap Carampangue Sur - Carampangue 66 kV\CARAMPANGUE - EST.190 66KV C1.ElmLne,CARAMPANGUE - EST.190 66KV C1,ElmLne
3638,09-Concepción\Tap Carampangue Sur - Carampangue 66 kV\EST.190 - TAP OFF CARAMPANGUE 66KV C1.ElmLne,EST.190 - TAP OFF CARAMPANGUE 66KV C1,ElmLne
3639,10-Araucanía\Alto Bonito - Molinos 110 kV.ElmLne,Alto Bonito - Molinos 110 kV,ElmLne
3640,10-Araucanía\CE_PE Puelche Sur.ElmLne,CE_PE Puelche Sur,ElmLne
3641,10-Araucanía\Campo Lindo - Santa Clara.ElmLne,Campo Lindo - Santa Clara,ElmLne
3642,10-Araucanía\Charrua - Tap El Rosal 220 kV.ElmLne,Charrua - Tap El Rosal 220 kV,ElmLne
3643,10-Araucanía\Chiloé - San Pedro 110 kV.ElmLne,Chiloé - San Pedro 110 kV,ElmLne
3644,10-Araucanía\Ciruelos - Cerros de Huichahua C2.ElmLne,Ciruelos - Cerros de Huichahua C2,ElmLne
3645,10-Araucanía\Ciruelos - Cerros de Huichahue C1.ElmLne,Ciruelos - Cerros de Huichahue C1,ElmLne
3646,10-Araucanía\Col.Eq PE LA CABAÑA.ElmLne,Col.Eq PE LA CABAÑA,ElmLne
3647,10-Araucanía\Colector Eq San Pedro.ElmLne,Colector Eq San Pedro,ElmLne
3648,10-Araucanía\Colector Equivalente Campo Lindo.ElmLne,Colector Equivalente Campo Lindo,ElmLne
3649,10-Araucanía\Colector Equivalente_PE REnaico II.ElmLne,Colector Equivalente_PE REnaico II,ElmLne
3650,10-Araucanía\Dalcahue - Pid Pid 110 kV.ElmLne,Dalcahue - Pid Pid 110 kV,ElmLne
3651,10-Araucanía\Eq Colector BESS La Cabaña 33kV.ElmLne,Eq Colector BESS La Cabaña 33kV,ElmLne
3652,10-Araucanía\Eq Colector PE Los Omos.ElmLne,Eq Colector PE Los Omos,ElmLne
3653,10-Araucanía\Eq Colector PE San Gabriel MV 33kV.ElmLne,Eq Colector PE San Gabriel MV 33kV,ElmLne
3654,10-Araucanía\Eq Colector PE Tolpan Sur.ElmLne,Eq Colector PE Tolpan Sur,ElmLne
3655,10-Araucanía\ID 4684 La Cabaña - PE Renaico 220kV.ElmLne,ID 4684 La Cabaña - PE Renaico 220kV,ElmLne
3656,10-Araucanía\Los Ciruelos - Mariquina 220 kV.ElmLne,Los Ciruelos - Mariquina 220 kV,ElmLne
3657,10-Araucanía\Los Ciruelos - Valdivia C1 220 kV.ElmLne,Los Ciruelos - Valdivia C1 220 kV,ElmLne
3658,10-Araucanía\Los Ciruelos - Valdivia C2 220 kV.ElmLne,Los Ciruelos - Valdivia C2 220 kV,ElmLne
3659,10-Araucanía\Los Peumos - Temuco 220 kV.ElmLne,Los Peumos - Temuco 220 kV,ElmLne
3660,10-Araucanía\Línea 110kV Cunco - Melipeuco.ElmLne,Línea 110kV Cunco - Melipeuco,ElmLne
3661,10-Araucanía\Línea 110kV Cunco - Río Toltén.ElmLne,Línea 110kV Cunco - Río Toltén,ElmLne
3662,10-Araucanía\Línea 220 kV Tap Aurora - PE Aurora.ElmLne,Línea 220 kV Tap Aurora - PE Aurora,ElmLne
3663,10-Araucanía\Melipeuco - Carén Bajo 23 kV C1.ElmLne,Melipeuco - Carén Bajo 23 kV C1,ElmLne
3664,10-Araucanía\N.Pichirripulli - Cerros de Huichahue C1.ElmLne,N.Pichirripulli - Cerros de Huichahue C1,ElmLne
3665,10-Araucanía\N.Pichirripulli - Cerros de Huichahue C2.ElmLne,N.Pichirripulli - Cerros de Huichahue C2,ElmLne
3666,10-Araucanía\PE Malleco N - CE.ElmLne,PE Malleco N - CE,ElmLne
3667,10-Araucanía\PE RENAICO Linea_Equiv 33 KV.ElmLne,PE RENAICO Linea_Equiv 33 KV,ElmLne
3668,10-Araucanía\PE Renaico - Mulchén 220kV.ElmLne,PE Renaico - Mulchén 220kV,ElmLne
3669,10-Araucanía\Pargua - Colaco 110 kV.ElmLne,Pargua - Colaco 110 kV,ElmLne
3670,10-Araucanía\Pichirrahue - Rucatayo 220 kV.ElmLne,Pichirrahue - Rucatayo 220 kV,ElmLne
3671,10-Araucanía\Pichirropulli-Tap Pichirrahue C2 220 kV.ElmLne,Pichirropulli-Tap Pichirrahue C2 220 kV,ElmLne
3672,10-Araucanía\Puerto Montt - C.Canutillar 220 kV - A.ElmLne,Puerto Montt - C.Canutillar 220 kV - A,ElmLne
3673,10-Araucanía\Puerto Montt - C.Canutillar 220 kV - V.ElmLne,Puerto Montt - C.Canutillar 220 kV - V,ElmLne
3674,10-Araucanía\Puerto Montt - Melipulli 220 kV L1.ElmLne,Puerto Montt - Melipulli 220 kV L1,ElmLne
3675,10-Araucanía\Puerto Montt - Melipulli 220 kV L2.ElmLne,Puerto Montt - Melipulli 220 kV L2,ElmLne
3676,10-Araucanía\Rahue - Tap Pichirrahue C2 220 kV.ElmLne,Rahue - Tap Pichirrahue C2 220 kV,ElmLne
3677,10-Araucanía\Rio Malleco - Agua Buena 220 kV.ElmLne,Rio Malleco - Agua Buena 220 kV,ElmLne
3678,10-Araucanía\Rio Malleco - Surco y Semilla 220 kV.ElmLne,Rio Malleco - Surco y Semilla 220 kV,ElmLne
3679,10-Araucanía\Tap El Rosal - Laja 1 220 kV.ElmLne,Tap El Rosal - Laja 1 220 kV,ElmLne
3680,10-Araucanía\Temuco - Cautín 220 kV C1.ElmLne,Temuco - Cautín 220 kV C1,ElmLne
3681,10-Araucanía\Temuco - Cautín 220 kV C2.ElmLne,Temuco - Cautín 220 kV C2,ElmLne
3682,10-Araucanía\Valdivia - Los Ciruelos 220 kV.ElmLne,Valdivia - Los Ciruelos 220 kV,ElmLne
3683,10-Araucanía\S/E AURORA 220 kV\Colector Eq. PE Aurora 33 kV.ElmLne,Colector Eq. PE Aurora 33 kV,ElmLne
3684,10-Araucanía\S/E GAMBOA 220 kV\Chiloe - Gamboa 220kV C1.ElmLne,Chiloe - Gamboa 220kV C1,ElmLne
3685,10-Araucanía\S/E GAMBOA 220 kV\Chiloe - Gamboa 220kV C2.ElmLne,Chiloe - Gamboa 220kV C2,ElmLne
3686,10-Araucanía\S/E SURCO Y SEMILLA 220 KV\PE Malleco S - CE.ElmLne,PE Malleco S - CE,ElmLne
3687,10-Araucanía\Cautin - Rio Malleco 220 kV C1\Rio Malleco - Cautin (4_RioM-T280A_C1).ElmLne,Rio Malleco - Cautin (4_RioM-T280A_C1),ElmLne
3688,10-Araucanía\Cautin - Rio Malleco 220 kV C1\Rio Malleco - Cautin (5_T280A-T439_C1).ElmLne,Rio Malleco - Cautin (5_T280A-T439_C1),ElmLne
3689,10-Araucanía\Cautin - Rio Malleco 220 kV C1\Rio Malleco - Cautin (5_T439-Cautin_C1).ElmLne,Rio Malleco - Cautin (5_T439-Cautin_C1),ElmLne
3690,10-Araucanía\Cautin - Rio Malleco 220 kV C2\Rio Malleco - Cautin (4_RioM-T280A_C2).ElmLne,Rio Malleco - Cautin (4_RioM-T280A_C2),ElmLne
3691,10-Araucanía\Cautin - Rio Malleco 220 kV C2\Rio Malleco - Cautin (5_T280A-T439_C2).ElmLne,Rio Malleco - Cautin (5_T280A-T439_C2),ElmLne
3692,10-Araucanía\Cautin - Rio Malleco 220 kV C2\Rio Malleco - Cautin (5_T439-Cautin_C2).ElmLne,Rio Malleco - Cautin (5_T439-Cautin_C2),ElmLne
3693,10-Araucanía\Cautin - Rio Tolten 220 kV C1\Cautín - E100 220kV C1.ElmLne,Cautín - E100 220kV C1,ElmLne
3694,10-Araucanía\Cautin - Rio Tolten 220 kV C1\E100 - Secc Río Toltén 220kV C1.ElmLne,E100 - Secc Río Toltén 220kV C1,ElmLne
3695,10-Araucanía\Cautin - Rio Tolten 220 kV C2\Cautín - E100 220kV C2.ElmLne,Cautín - E100 220kV C2,ElmLne
3696,10-Araucanía\Cautin - Rio Tolten 220 kV C2\E100 - Secc Río Toltén 220kV C2.ElmLne,E100 - Secc Río Toltén 220kV C2,ElmLne
3697,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C1\Charrúa - Mulchen 220 kV C1(1).ElmLne,Charrúa - Mulchen 220 kV C1(1),ElmLne
3698,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C1\Est69A - Est68 C1.ElmLne,Est69A - Est68 C1,ElmLne
3699,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C1\Est69A - Santa Clara C1.ElmLne,Est69A - Santa Clara C1,ElmLne
3700,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C1\Est69B - Est69A C1.ElmLne,Est69B - Est69A C1,ElmLne
3701,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C2\Charrúa - Mulchen 220 kV C2(1).ElmLne,Charrúa - Mulchen 220 kV C2(1),ElmLne
3702,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C2\Est69A - Est68 C2(1).ElmLne,Est69A - Est68 C2(1),ElmLne
3703,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C2\Est69A - Santa Clara C2(1).ElmLne,Est69A - Santa Clara C2(1),ElmLne
3704,10-Araucanía\Charrúa-Sec.Santa Clara 220 KV C2\Est69B - Est69A C2(1).ElmLne,Est69B - Est69A C2(1),ElmLne
3705,10-Araucanía\Chiloé - Dalcahue 110 kV\CHILOE - EST. N°3 110KV C1.ElmLne,CHILOE - EST. N°3 110KV C1,ElmLne
3706,10-Araucanía\Chiloé - Dalcahue 110 kV\EST. N° 132 Y 133 - DALCAHUE 110KV C1.ElmLne,EST. N° 132 Y 133 - DALCAHUE 110KV C1,ElmLne
3707,10-Araucanía\Chiloé - Dalcahue 110 kV\EST. N°3 - EST. N° 132 Y 133 110KV C1.ElmLne,EST. N°3 - EST. N° 132 Y 133 110KV C1,ElmLne
3708,10-Araucanía\Duqueco - Los Peumos 220 kV\Tap Bureo - Duqueco 220 kV.ElmLne,Tap Bureo - Duqueco 220 kV,ElmLne
3709,10-Araucanía\Duqueco - Los Peumos 220 kV\Tap Bureo - Los Peumos 220 kV.ElmLne,Tap Bureo - Los Peumos 220 kV,ElmLne
